artist.familiarity,artist.hotttnesss,artist.id,artist.latitude,artist.location,artist.longitude,artist.name,artist.similar,artist.terms,artist.terms_freq,release.id,release.name,song.artist_mbtags,song.artist_mbtags_count,song.bars_confidence,song.bars_start,song.beats_confidence,song.beats_start,song.duration,song.end_of_fade_in,song.hotttnesss,song.id,song.key,song.key_confidence,song.loudness,song.mode,song.mode_confidence,song.start_of_fade_out,song.tatums_confidence,song.tatums_start,song.tempo,song.time_signature,song.time_signature_confidence,song.title,song.year
0.386383775,0.256350363,AR2PNSZ1187B9AF0A4,0,0,0,Pardesi,0,bhangra,1,531252,0,0,0,0.034,0.52721,0.391,0.52721,309.26322,0.177,-1,SOIVHQA12AB017DBDB,1,0.471,-12.597,0,0.394,288.595,0.517,0.1023,106.438,4,1,0,0
0.429576223,0.31335058,ARWYDXE12420780913,37.27188,0,-119.27023,Baby Grand,0,twee pop,1,562002,0,0,0,0.241,0.64401,0.921,0.1237,294.55628,2.612,0,SOSWEUH12AB0186F22,9,0.1,-9.042,0,0.381,285.658,0.113,0.1237,114.011,4,0.704,0,0
0.401708874,0,ARMLW331187B9923F9,0,0,0,DJ Ostkurve,0,hard trance,0.914425568,655158,0,0,0,0.411,1.33068,0.366,0.46908,207.43791,0,-1,SOMMUOG12AB01821FF,9,0.006,-3.854,1,0.158,197.95,0.365,0.25367,137.951,4,0.034,0,0
0.510367933,0.405080353,ARHK7A51187FB411D8,40.58751,0,-122.39293,Roy Rogers,0,western swing,1,512344,0,0,0,0.012,0.81882,0,0.32847,154.53995,0.851,-1,SOVTZLS12AB0184CB5,5,0.301,-16.884,1,0.463,147.708,0.247,0.08453,121.815,4,1,0,0
0.510192177,0.324097703,ARO89GU1187B98ADA2,53.4796,0,-2.24881,Reni,0,pop folk,1,685885,0,0,0,0,0.33981,0,0.33981,222.14485,0.949,-1,SODJOWL12AC468D389,0,0.486,-3.826,0,0.589,218.546,0.386,0.12307,92.68,1,1,0,0
0.384772191,0,ARN5BHA1187B99E072,0,0,0,Leonard Kwan,0,slack key guitar,1,818130,0,0,1,0.827,0.23413,0.827,0.23413,202.91873,0.176,-1,SOBFZDQ12AB0188B04,11,0.936,-22.196,1,0.699,185.522,1,0.23413,83.065,1,0.025,0,0
0.453531639,0.274360733,ARMEUT11187B9BA155,0,0,0,Steve Riley & The Mamou Playboys,0,folk rock,0.999613279,396810,0,0,1,0.883,0.28889,0.883,0.28889,182.22975,0.374,-1,SOQBETA12CF5702399,0,0.85,-3.959,1,0.689,172.263,0.819,0.14957,225.669,1,0,0,1995
0.674464705,0.485781602,AR5DXUU1187B9B0E42,48.20254,0,16.3688,Falco,0,dance pop,0.998968746,22780,0,0,4,0.004,1.53912,0,0.92281,252.96934,0.415,-1,SOHNBNW12A6D4F7323,11,0.457,-8.726,0,0.311,230.609,0.196,0.4513,94.777,4,0.751,0,1992
0.418381812,0.317486348,ARPEJMN11F4C84080E,38.00335,0,-79.77127,New Roanoke Jug Band,0,jug band,1,250057,0,0,0,0.771,0.34638,0.771,0.34638,178.20689,0,0,SOOBRTK12A8C13D6A9,0,0.73,-13.873,1,0.581,166.835,1,0.34638,96.212,1,0,0,0
0.651957877,0.436220548,ARDDTL91187B9974A7,0,0,0,Warren Barfield,0,ccm,1,578327,0,0,0,0.036,1.22568,1,0.20948,207.51628,0.154,0,SOYVONC12AB0187167,11,0.574,-6.748,1,0.525,197.416,0.963,0.20948,117.985,4,0.746,0,2006
0.804838889,0.457841156,AR0CANF1187B9AF35F,34.05349,0,-118.24532,Dilated Peoples,0,turnablism,0.952586371,10168,0,0,1,0.687,0.917,0,0.19435,149.91628,0,0.558997327,SOUYTJK12A6701CD3D,11,0.452,-8.225,1,0.443,147.603,0.143,0.19435,165.546,3,0.6,0,2004
0.398858713,0.341061399,ARUT60Q1187B9B90E9,0,0,0,Orquesta Broadway,0,charanga,1,782449,0,0,0,0.201,1.86755,0.879,0.5223,226.66404,0,0,SOYNXWG12AC468F51A,9,0.046,-8.612,1,0.118,213.769,0.348,0.20181,95.243,4,0.377,0,0
0.713782886,0.529166983,ARUYVDC12086C11D5C,0,0,0,Fever Ray,0,electronic,1,645658,0,0,1,0.933,5.51594,0.611,0.32465,280.24118,0,0.554384121,SOJDJRK12AB018565D,0,0,-9.074,1,0.119,256.592,0.432,0.18217,64.811,4,0.24,0,2009
0.389802967,0.287731468,ARELA4P1187B991507,31.1689,0,-100.07715,Charles Williams,0,latin jazz,0.917022313,675210,0,0,1,0.181,0.56797,0.46,0.56797,64.05179,0.333,-1,SOLWBGS12AB0187EAD,5,0.331,-14.493,0,0.498,59.362,0.46,0.56797,102.95,5,0.269,0,0
0.498834975,0.379960767,AR9OLFX1187B9A5762,31.30757,0,-96.63166,Bob Wills,0,western swing,1,686979,0,0,0,1,0.12585,1,0.12585,201.76934,0.276,-1,SOCXXWR12AC468929B,7,1,-15.653,1,0.848,193.271,0.18,0.12585,95.655,1,0.053,0,0
0.637533386,0.310614282,ARMBR4Y1187B9990EB,37.77916,0,-122.42005,David Martin,0,screamo,0.922318762,609306,0,0,0,0.092,1.3048,0.657,1.3048,286.4322,0,0,SOHWKQE12A8C142406,4,0.505,-8.57,0,0.534,267.627,0.205,1.08103,133.925,4,0,0,0
0.407372281,0.482486802,AR1VWD91187FB4CE99,54.97791,0,-1.61237,The Animals_ Sonny Boy Williamson,0,blues-rock,0.999957671,759910,0,0,2,0.389,0.16941,0.476,0.16941,463.49016,0,0.288481643,SOOCWAO12AB01852C1,10,0.124,-9.492,1,0.48,457.236,0.037,0.16941,81.111,3,1,0,1973
0.453933362,0.329194978,ARZJFLE12086C117FF,0,0,0,MN,0,8-bit,1,627032,0,0,0,0.206,0.29878,0,0.29878,378.06975,1.152,-1,SOQYLQN12AB01801B8,11,0,-12.371,0,0,364.594,0.989,0.07897,136.95,3,0,0,0
0.611942956,0.403197978,AR8Q4RZ1187FB46BDC,33.01158,0,-94.365,T-Bone Walker,0,texas blues,0.940520718,686635,0,0,0,0.065,0.30172,1,0.30172,123.29751,0.206,-1,SOQYKBE12AC46867EE,8,0.003,-11.124,0,0.219,115.037,1,0.30172,162.855,4,0.477,0,0
0.522423829,0.41759188,ARJJRZ41187FB4C856,0,0,0,Floor,0,stoner metal,0.970975278,769742,0,0,0,0.449,2.11301,0.643,1.70511,144.92689,2.873,0.266955186,SONROBV12AB0188BC7,4,0.597,-9.105,1,0.363,141.52,0.287,1.70511,144.803,4,0,0,2009
0.015557881,0.34424658,ARHO1WI1187B98CB84,0,0,0,Michael Card,0,ccm,1,64429,0,0,1,0.237,1.47254,1,0.48714,163.082,0.444,0,SOWUAYB12A6D4FA1D4,9,0.298,-7.005,1,0.417,154.035,0.832,0.48714,122.403,4,1,0,0
0.437193777,0.316155987,AROBQ0B1187FB404F6,30.42084,0,-87.21724,Walter Jackson,0,northern soul,1,286522,0,0,0,0.077,0.83132,1,0.04315,156.682,0.369,0.353261354,SOOOBCE12A8C134019,5,0.714,-12.839,1,0.7,151.679,0.954,0.04315,78.453,3,0.858,0,2006
0.327233191,0.063724987,ARYUHNV1187FB482AF,0,0,0,Megadrums,0,world beat,0.933860639,202993,0,0,0,0.022,0.38924,1,0.38924,237.24363,0,0,SOYTQGO12A8C138C1B,11,0.001,-15.777,1,0.177,224.253,1,0.19816,118.713,4,0,0,0
0.782555689,0.335368578,ARZCXO91187FB53708,32.67828,0,-83.22295,Justin,0,future jazz,0.992642343,74803,0,0,0,0.886,1.14293,0.188,0.32518,275.85261,0,-1,SOLIAYU12A6D4F9923,1,0.716,-12.586,1,0.714,273.775,0.447,0.05441,81.38,4,0.677,0,0
0.620501925,0.301847095,AR8U8G41187B9A833B,0,0,0,Tim Exile,0,breakcore,1,246546,0,0,1,0.15,0.96753,0.517,0.26461,80.3522,0,0.428702263,SOIGIUZ12A8C1337B1,0,0.644,-4.379,1,0.609,80.352,0.358,0.08866,141.836,4,0.697,0,2006
0.448124003,0.315522959,AR8W2DS1187B9B6E36,0,0,0,Alex Theory,0,dub,1,232875,0,0,0,0.364,0.9768,0.31,0.37502,317.88363,0,0.534629582,SOHHKOU12A81C224B2,9,0.728,-10.56,0,0.602,293.489,0.148,0.07487,100.295,4,0.678,0,0
0.754180833,0.476254162,ARYNSN31187FB4C573,39.96196,0,-83.00298,Bizzy Bone Presents,0,gangster rap,1,346713,0,0,0,0.282,0.08155,0.945,0.08155,50.9122,0.223,0.340922756,SOROLCY12AB0182652,4,0.222,-7.837,0,0.275,46.527,0,0.08155,81.901,4,0,0,2004
0.325219143,0.270099983,ARQVTCN11E2835DFFD,0,0,0,Marcel Mouloudji,0,chanson,1,299377,0,0,0,0.07,1.49281,0.752,1.49281,110.34077,2.856,-1,SORRQLD12A8C139E8D,0,0.364,-14.711,0,0.403,104.13,0.137,1.22951,77.5,5,0.432,0,0
0.584007553,0.409027745,ARE9SYU1187B9B9838,29.18752,0,-82.14039,Jerry Reed,0,country rock,0.95883847,792118,0,0,0,0,0.36567,0.991,0.06549,138.4224,0.125,-1,SOWBEBK12AB018306A,9,0.609,-4.994,0,0.357,132.737,0.934,0.06549,201.951,4,0.286,0,0
0.668020249,0.516963731,ARYF20K1187B9B76BD,0,0,0,George Lopez,0,california,1,591025,0,0,0,0.786,0.07471,0.786,0.07471,270.68036,0,-1,SOSJVGP12AB0185B95,9,0.022,-16.724,0,0.073,268.347,0.655,0.07471,101.455,1,0,0,2006
0.553194234,0.359807225,ARPVFV91187B98BB94,0,0,0,Cinder,0,post-grunge,1,46067,0,0,0,0.351,0.24211,0,0.24211,218.61832,1.147,0.212045406,SOESNFW12A6D4F995F,6,0.518,-5.025,1,0.716,211.94,0.455,0.05043,157.909,4,0.686,0,2006
0.486679143,0.362501434,ARVUAJC1187B9908A5,0,0,0,Speedball,0,speedcore,0.96426263,675629,0,0,1,1,0.38201,1,0.38201,212.21832,0.285,0.255103036,SOMJNMD12AB0187F93,5,0.285,-9.191,0,0.256,203.685,0.702,0.38201,159.702,1,0,0,1998
0.817256293,0.735208878,ARH861H1187B9B799E,0,0,0,Johnny Cash,0,honky tonk,1,785786,0,0,5,0.013,0.84702,0.684,0.326,112.95302,0,0.326478238,SOHHGUG12A6D4F4E77,4,0.086,-7.087,1,0.302,105.03,0.412,0.326,118.041,4,0.945,0,2006
0.625186798,0.388800313,ARE17W51187FB5381B,51.50632,0,-0.12714,Rui Da Silva,0,progressive house,0.997424504,713491,0,0,2,0.021,0.57976,1,0.09007,448.62649,0.085,-1,SONUTGA12AB0187F44,1,0.399,-12.161,1,0.261,438.433,1,0.09007,123.007,4,0.045,0,0
0.493891153,0.355495957,ARM63WJ1187B9951EA,0,0,0,Autumnblaze,0,doom metal,0.906829265,549533,0,0,0,0.118,0.46351,0.495,0.46351,286.24934,0,0.407901717,SOZNBMX12AB0182AD1,9,0.509,-9.033,0,0.457,279.319,0,0.20659,119.428,4,0.695,0,1999
0.553104833,0.360350448,AR6TD9K1187B9A207D,35.00459,0,-91.25019,Sister Rosetta Tharpe,0,religious music,0.929663575,376512,0,0,0,0.081,1.01689,0.709,0.34231,156.42077,0.908,-1,SOGNFKZ12A8C145224,5,0.132,-11.459,0,0.21,150.291,0.488,0.34231,89.995,5,1,0,0
0.461286162,0,ARHWRBR119B8669309,0,0,0,Hatesex,0,dark wave,0.855621463,709759,0,0,0,0.29,0.60369,0,0.26951,307.87873,0,-1,SOBIPBF12AB0184B0C,0,0.737,-8.506,1,0.625,287.405,0.479,0.10283,180.129,3,1,0,0
0.732393863,0.496224349,ARBQPXY1187B98D67B,25.89958,0,-97.49553,Kris Kristofferson,0,western swing,1,668413,0,0,1,0.264,0.89163,0.671,0.06342,194.37669,0,0.360370583,SOIRIWN12AB0183AE7,2,0.582,-11.663,1,0.679,186.746,1,0.06342,74.809,4,0,0,1974
0.761362238,0.467110649,AR56P361187B9AC4DB,54.5958,0,-5.93494,Gary Moore,0,blues-rock,1,22901,0,0,2,0.079,3.36582,0.434,2.14735,198.79138,4.917,0.270775999,SORFAAB12A6D4F7EAC,7,0,-11.105,1,0.125,195.158,0.052,1.99513,100.081,4,0.318,0,2005
0.831240277,0.725746082,AR0S7TA1187FB4D024,0,0,0,Christina Aguilera,0,dance pop,1,279403,0,0,1,0.148,1.12664,0.366,0.73168,347.84608,0,0.680334935,SOSJQKV12A8AE46270,4,0.3,-6.774,0,0.428,347.846,0,0.73168,152.214,3,1,0,2002
0.580481348,0.412610819,ARYVLXY1187FB373B0,50.82056,0,4.37967,Maurane / Lara Fabian,0,chanson,1,403572,0,0,0,0.521,0.90867,0.49,0.31205,198.86975,5.01,0.225768116,SOIUCMV12AB017DEDB,0,0.588,-13.637,0,1,177.389,0.665,0.31205,107.087,4,0.961,0,2003
0.404823303,0.288050285,AR7LIU31187B98EF11,0,0,0,Rita Chiarelli,0,blues,1,239126,0,0,0,0.03,1.4232,0.549,0.76558,237.7922,0.403,0,SODGUVC12A8C142EBA,5,0.39,-9.517,1,0.392,229.222,0.475,0.44924,90.282,3,0.685,0,2004
0.558878292,0.388939766,ARTTFAQ1187B98E4FA,0,0,0,Kiprich,0,dancehall,0.985737746,809828,0,0,0,0.097,0.39182,0.469,0.39182,208.3522,0,-1,SOMQZOX12AB01896D6,5,0.39,-9.693,0,0.52,202.995,0.388,0.22398,183.827,4,0.708,0,0
0.337576041,0,AR5RA3W1187B9B4A22,0,0,0,Pepe Kalle,0,afrobeat,0.962674108,609331,0,0,0,0.024,0.16878,0.979,0.16878,366.13179,0.128,-1,SOYYXTC12A8C143393,7,0.63,-9.381,1,0.636,351.864,0.8,0.16878,140.316,4,0.656,0,0
0.494282102,0.383818662,ARIP54S1187FB53259,0,0,0,Jaime Urrutia,0,rockabilly,0.964477163,212126,0,0,0,0.233,1.17554,0.581,0.60318,233.50812,0,-1,SOHEJGY12A8C13A71E,2,0.745,-2.999,1,0.562,220.317,0.226,0.31942,102.165,4,0.649,0,0
0.482006999,0.415897129,ARJA5XT1187B9B89AA,0,0,0,David Tao,0,chinese music,0.913590991,163281,0,0,2,0.214,1.33047,0.917,0.5431,242.59873,0.299,-1,SOBJUNO12A8C13D478,8,0.509,-11.484,1,0.548,236.716,0.511,0.34601,151.882,4,0.963,0,0
0.773271848,0.429689629,AREY3RN1187B993C5F,29.95369,0,-90.07771,Goatwhore,0,black metal,1,560084,0,0,0,0.367,2.65434,0.583,0.32608,225.64526,0,0.514753324,SOHEYVW12A8C131DAF,10,0.224,-4.442,0,0.501,219.173,0.696,0.32608,110.994,4,0,0,2006
0.477180009,0.327954754,ARB06Z71187B99049A,0,0,0,SA(c)amus Egan,0,irish folk,1,668028,0,0,1,1,0.12394,1,0.12394,276.16608,0.287,-1,SOYJCVS12AB01869B2,2,0.588,-11.404,1,0.623,267.122,0.373,0.12394,201.651,1,0,0,0
0.547228148,0.364787348,ARPLE851187B9B2B7C,0,0,0,Superchumbo,0,progressive house,1,245264,0,0,0,0.002,1.19823,0.658,0.26393,673.2273,0,0,SOHPWKA12A8C13864B,6,0.06,-7.634,0,0.331,652.243,1,0.02987,127.992,4,0.703,0,0
0.468976865,0.38512412,ARNNBW81187FB55594,52.94922,0,-1.14392,We Show Up On Radar,0,singer-songwriter,1,214256,0,0,0,0.229,1.41324,0,0.65507,124.47302,2.281,-1,SOVXYYO12A8C13B254,5,0.489,-11.255,0,0.441,114.875,0.184,0.27034,79.226,4,0.241,0,0
0.490688788,0.326430853,ARQGNEN1187FB4494C,0,0,0,Gabinete Caligari,0,pop rock,0.990736498,135559,0,0,0,0.102,2.69704,0.429,2.06063,304.32608,4.737,0.266955186,SOFOOEV12A8AE44CA3,7,0.231,-12.436,1,0.371,296.832,0.056,2.06063,109.051,4,0.489,0,1989
0.594047504,0.47136205,AR69GPS1187B99E556,44.00118,0,-71.6342,SUMO,0,gabba,0.887581005,512216,0,0,0,0.003,0.76903,1,0.14405,215.11791,0.119,-1,SOBHIVO12AB0182476,11,0.736,-5.945,1,0.572,211.569,1,0.14405,101.742,4,0,0,1989
0.638278211,0.482432243,AR9YS621187FB5AC07,0,0,0,The Clark Sisters,0,ccm,1,521363,0,0,0,0.124,1.27491,1,0.09489,329.74322,0.202,-1,SOWXWOS12A8C143605,10,0.448,-12.935,1,0.357,312.692,0.793,0.09489,101.988,4,0.483,0,0
0.635757022,0.379436972,AR0X3JJ1187FB3A9A7,0,0,0,Hank Locklin,0,honky tonk,1,320414,0,0,0,0.499,1.17482,0.452,0.58978,149.2371,0,-1,SORKSWH12A8C1452B4,2,0.662,-15.995,1,0.611,144.446,0.301,0.29602,106.941,3,0.68,0,0
0.611788254,0.336726841,AR202MX1187B9B0383,0,0,0,Tanto Metro & Devonte,0,dancehall,0.983663921,704088,0,0,1,0.164,0.09449,1,0.09449,207.33342,0.189,0.334706549,SOYALFX12A8C143637,1,0.657,-8.41,1,0.399,201.781,0.734,0.09449,195.976,5,1,0,2003
0.553637086,0.360200448,AR2CM6U1187B999EB7,52.51607,0,13.37698,Basic Channel,0,techno,1,219550,0,0,0,0.013,0.36898,1,0.36898,793.62567,0.125,0.509157228,SOCMHBT12A8C13D634,11,0.005,-12.593,1,0.095,773.648,1,0.13448,127.923,4,0,0,1994
0.606118646,0.409196036,ARM5JLS1187FB3615B,34.27611,0,-88.35068,Tammy Wynette,0,honky tonk,0.997446315,598098,0,0,1,0.043,0.93894,0.614,0.36432,159.60771,0.224,-1,SOLHVZC12A8C14307F,9,0.781,-13.592,1,0.748,152.816,0.477,0.07348,105.202,4,0,0,1968
0.822432829,0.531303319,ARASYMJ1187B9ACAF2,51.50632,0,-0.12714,Whitesnake,0,blues-rock,0.94748667,66818,0,0,3,0.172,1.65478,0,0.40601,209.99791,0.976,0.668466258,SOGEBZO12A67ADF488,7,0.64,-6.186,1,0.446,200.899,0.493,0.19489,145.689,5,0.286,0,0
0.586304845,0.414578837,AR3DYAD1187FB3964E,36.20201,0,-83.74416,Chet Atkins,0,honky tonk,1,127491,0,0,2,0.377,0.46452,0.377,0.46452,173.68771,0.165,-1,SOHGYDF12A6D4FCD5E,5,0.813,-11.851,1,0.708,166.69,0.097,0.17353,98.117,1,0.109,0,0
0.359129966,0.274197771,ARODP5P1187FB40142,0,0,0,Eddie Cano,0,latin jazz,1,513031,0,0,0,0.198,0.23806,0.52,0.23806,225.17506,0,-1,SOYNESO12AB018782B,0,0.805,-16.05,1,0.513,219.986,0,0.09344,165.263,4,0.535,0,0
0.60981436,0.409762631,AR1WU211187FB57E2B,39.09551,0,-120.95071,Terry Riley,0,free improvisation,0.849696539,409139,0,0,0,0.215,9.17234,0,9.17234,142.41914,8.806,-1,SOHBOWM12AB018446A,2,0.036,-37.065,1,0.211,132.418,0.013,8.93528,128.135,4,0.65,0,2002
0.370429862,0.266269757,ARENLSD1241B9C71B9,0,0,0,Mack and Jamie,0,stand-up comedy,0.85425528,225374,0,0,0,0.116,0.37361,0.624,0.05107,66.42893,0,-1,SOWBRZR12A58A7B5D2,8,0.14,-15.755,1,0.356,63.478,0.624,0.05107,186.13,4,0.451,0,0
0.847754656,0.494206855,ARJBWQI1187B9B17D1,0,0,0,Trivium,0,alternative metal,1,317615,0,0,1,0.028,0.71939,1,0.1254,321.17506,0.125,0.474054831,SOIWZZD12A8C14505C,4,0.597,-3.973,0,0.497,313.295,0.484,0.1254,100.604,4,0.448,0,2008
0.496224085,0.347249717,ARE08BN1187B98FCA3,0,0,0,Der Plan,0,experimental rock,0.946302519,711509,0,0,1,0,0,0.437,1.22414,26.67057,0,-1,SOTJODQ12AB018561C,6,0.16,-18.169,1,0.514,26.671,0.029,0.41395,35.898,4,0,0,0
0.784143965,0.553168864,ARZJ4MI1187B9AF5AF,0,0,0,Reel Big Fish,0,ska punk,0.949724555,112284,0,0,1,0.069,0.94872,0.875,0.18307,153.67791,0.113,-1,SODWSGW12A58A7D4B8,2,0.46,-4.188,1,0.502,150.285,0.476,0.18307,159.723,4,0.453,0,2007
0.710203377,0.51484988,ARUWB5W1187B98D7A1,0,0,0,Ensiferum,0,power metal,1,411428,0,0,1,0.005,0.83921,0,0.27009,218.61832,0,0.691042546,SOZSSJQ12AB01852D1,9,0.336,-2.599,0,0.323,215.208,0.13,0.12691,200.061,4,0.423,0,1999
0.249169263,0,ARVNIVQ1250941026F,0,0,0,Dylan Kuo,0,,0,48593,0,0,0,0.306,1.59658,0.872,0.39238,230.29506,0.289,-1,SOBHDHC12A6D4FA2A4,1,0.515,-5.614,0,0.237,221.304,0.737,0.39238,100.173,4,0.531,0,0
0.641197515,0.448653471,AR4TLW81187B99683D,0,0,0,Martin Sexton,0,blue-eyed soul,0.934193031,519688,0,0,1,0.071,0.83539,0.23,0.83539,352.88771,0,0.304169503,SOKQYBC12AB0183C87,2,0.5,-8.733,1,0.542,341.827,0.167,0.52877,133.391,4,0.806,0,2001
0.626803106,0.405234691,ARJ9DSA1187B990E00,0,0,0,John Mayall & The Bluesbreakers,0,blues-rock,0.97665497,45795,0,0,2,0,0.20203,0,0.20203,142.602,2.02,-1,SOKWXEW12A6D4F7F9E,8,0.416,-4.62,0,0.382,142.602,0.434,0.20203,166.238,1,0,0,0
0.549282908,0.347547581,ARQCHDN1187FB4C7C2,-22.97673,0,-43.19508,Luiz Bonfa,0,samba,1,559294,0,0,1,0.638,0.90257,0.574,0.3368,305.65832,0.125,0.355285536,SOJDTBL12AB0188BF6,4,0.576,-18.713,0,0.449,297.802,0.014,0.0589,105.813,4,0.141,0,0
0.564710159,0.415937641,ARYZV2X1187B997BE7,0,0,0,Chris Standring,0,smooth jazz,1,531919,0,0,1,0.005,0.20012,1,0.20012,257.59302,0.194,0.494489518,SOPOTLV12AB017C1F7,9,0.694,-9.449,0,0.797,246.886,0.746,0.20012,97.959,4,0,0,2006
0.282167578,0.293010712,ARMW8O71187B98CD90,0,0,0,AngA(c)lla Christie,0,country gospel,0.977652764,578604,0,0,0,0.008,0.39123,0.701,0.39123,348.36853,0.125,0.204882718,SONOQCH12A6D4FE0EE,5,0.497,-8.665,0,0.46,331.993,1,0.12302,111.465,4,0.521,0,0
0.439789947,0.270025245,ARIULTJ1187B9A2017,0,0,0,Neviss,0,british pop,0.934575231,272685,0,0,0,0.111,0.92602,0.166,0.92602,53.39383,2.723,-1,SOGVRQG12A58A7E69B,1,0.133,-31.412,1,0.541,47.119,0.175,0.73588,160.409,7,0.664,0,2003
0.833967972,0.576903816,ARE8GLF1187FB52532,0,0,0,Red Hot Chili Peppers,0,rap rock,0.936098431,30956,0,0,3,0.27,1.12596,0.914,0.33725,198.05995,0,-1,SOPNFTX12A67020455,4,0.455,-1.479,0,0.372,198.06,0.425,0.33725,76.986,3,0.92,0,1999
0.468250912,0.410841587,ARSWXNX1187FB3D04E,-37.0907,0,-63.58481,Chango Spasiuk,0,polka,0.990682357,272334,0,0,1,0.007,0.33877,0.061,0.33877,131.57832,0.183,0,SOAONEP12A58A7D2B3,9,0.15,-13.763,1,0.268,122.77,0.687,0.18299,194.156,4,0,0,0
0.574300068,0.375593583,ARTDUXM1187B9899ED,32.33112,0,-90.60536,Charley Patton,0,delta blues,0.996954279,688952,0,0,1,0.448,0.44434,0.448,0.44434,196.62322,0.171,-1,SOFLCWE12AC468C2B2,10,0.346,-15.164,1,0.343,190.572,0.158,0.17939,107.877,1,0,0,1930
0.578704331,0.369883828,ARTJPHB1187B9968E5,0,0,0,The Race,0,dream pop,0.873931089,13904,0,0,0,0.277,0.60167,0.705,0.09745,225.17506,0,-1,SOEJFMF12A670209F0,11,0.39,-5.298,0,0.516,214.192,0.821,0.09745,118.043,4,0.78,0,2006
0.598636434,0.232825061,ARNNHLN1187FB42912,29.07904,0,-110.94695,Yahir,0,brutal death metal,0.97287426,75789,0,0,0,0.095,0.93477,0,0.03549,216.81587,2.432,0,SONKDJU12A67FFB313,0,0.578,-5.737,1,0.534,206.187,0.825,0.03549,131.938,4,0.31,0,0
0.29143326,0.31980199,AR502DZ1187B98F8E1,0,0,0,Brian Dullaghan,0,irish folk,1,443438,0,0,0,0.227,0.89046,0.745,0.89046,110.44526,0.531,-1,SOJTSAW12A58A7B6C2,2,1,-21.412,1,0.897,110.445,0.935,0.56237,92.29,3,1,0,0
0.412473042,0.306976307,AR9F71I1187FB46CAF,0,0,0,Gordon MacRae,0,smooth jazz,0.925451699,301417,0,0,0,0.074,3.33829,0.795,1.17322,179.59138,2.519,-1,SOWTBIV12A8C13B607,3,0.125,-16.215,1,0.24,173.662,0.114,0.78577,77.929,5,0.94,0,0
0.482148325,0.344198188,ARFCOGY1187FB454B4,0,0,0,The Winans,0,ccm,1,572666,0,0,0,0.164,1.7741,0.819,0.70159,319.60771,0.363,0.572920148,SOHPFNX12AB018A5FE,8,0.346,-13.792,1,0.426,309.098,0.459,0.42639,102.328,4,0.906,0,0
0.334542784,0.049034381,AROIHOI122988FEB8E,0,0,0,Mario Rosenstock,0,irish,0.941261626,281000,0,0,0,0.106,1.28248,0.796,0.52495,319.63383,0.429,-1,SODKPPT12A8AE46A99,10,0.111,-5.849,1,0.012,314.63,0.774,0.26902,79.09,3,0.674,0,0
0.650726924,0.423825663,ARM0RY81187B9AF248,34.05349,0,-118.24532,Jerry Goldsmith,0,soundtrack,1,189516,0,0,1,0.098,4.06692,0.766,1.06785,281.28608,0.47,-1,SOBRVRZ12A8C132DE5,1,0.146,-18.719,1,0.6,268.469,0.13,0.67862,77.306,5,0.263,0,1985
0.779838092,0.568350503,ARBEBBY1187B9B43DB,0,0,0,Tom Petty And The Heartbreakers,0,heartland rock,1,22353,0,0,1,0.76,0.38636,0,0.38636,274.20689,2.746,-1,SOLFDCM12A6D4F7A7C,7,0.45,-8.962,0,0.479,262.774,0.182,0.21004,168.946,4,1,0,0
0.433507626,0.289902932,ARS1DCR1187B9A4A56,0,0,0,Winston Reedy,0,lovers rock,0.960115004,244426,0,0,0,0.201,0.6362,0.299,0.23348,235.78077,0,-1,SOFLDUO12A8C137BC0,6,0.109,-8.754,0,0.268,224.165,0.882,0.03756,153.738,4,0.287,0,1997
0.546310424,0.30991934,ARXTM8U1187B99F200,0,0,0,Pablo Montero,0,ranchera,1,536523,0,0,0,0.028,0.42731,0.912,0.42731,199.94077,0.365,0,SOFKOUI12A58A7F55C,2,0.656,-8.596,1,0.609,195.808,1,0.12683,100.048,4,1,0,0
0.541968375,0.417885349,ARWJHW61187B98FA8E,-4.03479,0,21.75627,Papa Wemba,0,soukous,1,680734,0,0,0,0.068,1.97165,0.859,0.47461,278.59546,0.159,-1,SOOQACI12AB0188EC8,9,0.631,-8.09,0,0.55,271.772,0.984,0.22461,120.411,7,0.393,0,0
0.590692918,0.452817838,AR5U94U1187FB5CDCF,0,0,0,John Hammond,0,blues,1,151707,0,0,1,0.453,0.51711,0.086,0.51711,247.32689,0.131,0.253834736,SOUUCMM12A8C1362C3,6,0.183,-8.405,0,0.231,237.261,0.476,0.18955,90.666,4,0,0,2005
0.409796621,0.266343082,ARA373P1187B9A74C7,0,0,0,Barbarito Diez,0,charanga,1,156542,0,0,0,0.118,2.85676,0.484,0.66418,157.88363,0,-1,SOMEHWS12A8C13727B,0,0.792,-9.139,0,0.721,154.877,0.29,0.39788,116.949,5,0.937,0,0
0.571422802,0.423356106,ARWI6LR1187FB46E9F,43.57607,0,7.01815,Richard Galliano,0,tango,0.979051263,396156,0,0,0,0.055,3.124,0.12,0.70811,201.09016,0.136,0,SOZKGKZ12AB017E527,4,0.136,-16.937,0,0.426,187.878,0.741,0.18967,79.53,5,0.787,0,1999
